Pose: 0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 1
-48,-63,1100,900,49,63,0,0,8,8,104,72,12,0
-7,-45,1000,1000,28,16,0,0,352,8,56,32,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 2
-48,-64,1000,1000,49,63,0,0,8,8,104,72,12,0
-8,-48,1000,1000,28,16,0,0,352,8,56,32,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 3
-48,-63,1100,900,49,63,0,0,8,8,104,72,12,0
-7,-45,1000,1000,28,16,0,0,352,8,56,32,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 4
-48,-64,950,1100,49,63,0,0,8,8,104,72,12,0
-10,-53,1000,1000,28,16,0,0,352,8,56,32,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 5
-48,-69,950,1100,49,63,0,0,8,8,104,72,12,0
-9,-59,1000,1000,28,16,0,0,352,8,56,32,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 6
-48,-69,1000,1000,49,63,0,0,8,8,104,72,12,0
-8,-54,1000,1000,28,16,0,0,352,8,56,32,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 7
-48,-67,1000,1000,50,64,0,0,8,96,104,72,12,0
-16,-58,1000,1000,36,20,0,0,344,120,72,40,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 8
-48,-65,1100,900,50,64,0,0,8,96,104,72,12,0
-16,-55,1000,1000,36,20,0,0,344,120,72,40,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 9
-48,-65,950,1100,50,64,0,0,8,96,104,72,12,0
-16,-64,1000,1000,36,20,0,0,344,120,72,40,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 10
-48,-73,950,1100,50,64,0,0,8,96,104,72,12,0
-16,-72,1000,1000,36,20,0,0,344,120,72,40,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
0,0,1000,1000,0,0,0,0,0,0,0,0,115,0
0,0,1000,1000,0,0,0,0,0,0,0,0,120,0
0,0,1000,1000,0,0,0,0,0,0,0,0,125,0
0,0,1000,1000,0,0,0,0,0,0,0,0,130,0
0,0,1000,1000,0,0,0,0,0,0,0,0,135,0
0,0,1000,1000,0,0,0,0,0,0,0,0,140,0
0,0,1000,1000,0,0,0,0,0,0,0,0,145,0
0,0,1000,1000,0,0,0,0,0,0,0,0,150,0
0,0,1000,1000,0,0,0,0,0,0,0,0,155,0
0,0,1000,1000,0,0,0,0,0,0,0,0,160,0
0,0,1000,1000,0,0,0,0,0,0,0,0,165,0
0,0,1000,1000,0,0,0,0,0,0,0,0,170,0
0,0,1000,1000,0,0,0,0,0,0,0,0,175,0
0,0,1000,1000,0,0,0,0,0,0,0,0,180,0
0,0,1000,1000,0,0,0,0,0,0,0,0,185,0
0,0,1000,1000,0,0,0,0,0,0,0,0,190,0
0,0,1000,1000,0,0,0,0,0,0,0,0,195,0
0,0,1000,1000,0,0,0,0,0,0,0,0,200,0
0,0,1000,1000,0,0,0,0,0,0,0,0,205,0

Pose: 11
-48,-74,1000,1000,50,64,0,0,8,96,104,72,12,0
-16,-68,1000,1000,36,20,0,0,344,120,72,40,10,0
0,0,1000,1000,0,0,0,0,0,0,0,0,20,0
0,0,1000,1000,0,0,0,0,0,0,0,0,25,0
0,0,1000,1000,0,0,0,0,0,0,0,0,30,0
0,0,1000,1000,0,0,0,0,0,0,0,0,35,0
0,0,1000,1000,0,0,0,0,0,0,0,0,40,0
0,0,1000,1000,0,0,0,0,0,0,0,0,45,0
0,0,1000,1000,0,0,0,0,0,0,0,0,50,0
0,0,1000,1000,0,0,0,0,0,0,0,0,55,0
0,0,1000,1000,0,0,0,0,0,0,0,0,60,0
0,0,1000,1000,0,0,0,0,0,0,0,0,65,0
0,0,1000,1000,0,0,0,0,0,0,0,0,70,0
0,0,1000,1000,0,0,0,0,0,0,0,0,75,0
0,0,1000,1000,0,0,0,0,0,0,0,0,80,0
0,0,1000,1000,0,0,0,0,0,0,0,0,85,0
0,0,1000,1000,0,0,0,0,0,0,0,0,90,0
0,0,1000,1000,0,0,0,0,0,0,0,0,95,0
0,0,1000,1000,0,0,0,0,0,0,0,0,100,0
0,0,1000,1000,0,0,0,0,0,0,0,0,105,0
0,0,1000,1000,0,0,0,0,0,0,0,0,110,0
